CaselD;Activity;Timestamp;Originator
8633726156177fc1f2cd704026447493;Beli langsung.;26/10/2021 09:02;Pembeli
8633726156177fc1f2cd704026447493;Pilih alamat;26/10/2021 09:02;Pembeli
8633726156177fc1f2cd704026447493;Pilih kurir;26/10/2021 09:02;Pembeli
8633726156177fc1f2cd704026447493;Invisible task;26/10/2021 09:02;Pembeli
8633726156177fc1f2cd704026447493;Pilih pembayaran;26/10/2021 09:02;Pembeli
8633726156177fc1f2cd704026447493;Tukar point;26/10/2021 09:02;Pembeli
8633726156177fc1f2cd704026447493;invisible task 1;26/10/2021 09:02;Pembeli
8633726156177fc1f2cd704026447493;Bayar menggunakan Virtual Account;26/10/2021 09:03;Pembeli
8633726156177fc1f2cd704026447493;invisible task 2;26/10/2021 09:03;Pembeli
8633726156177fc1f2cd704026447493;Konfirmasi pembayaran;26/10/2021 09:03;Pembeli
8633726156177fc1f2cd704026447493;Transaksi diproses;26/10/2021 09:03;Penjual
8633726156177fc1f2cd704026447493;Invisible task 4;26/10/2021 09:03;Pembeli
8059995526177fcc3d4d9f5094328100;Memilih produk;26/10/2021 09:04;Pembeli
8059995526177fcc3d4d9f5094328100;Beli langsung.;26/10/2021 09:04;Pembeli
8059995526177fcc3d4d9f5094328100;Pilih alamat;26/10/2021 09:04;Pembeli
8059995526177fcc3d4d9f5094328100;Pilih kurir;26/10/2021 09:05;Pembeli
8059995526177fcc3d4d9f5094328100;Invisible task;26/10/2021 09:06;Pembeli
8059995526177fcc3d4d9f5094328100;Pilih pembayaran;26/10/2021 09:06;Pembeli
8059995526177fcc3d4d9f5094328100;invisible task 1;26/10/2021 09:07;Pembeli
8059995526177fcc3d4d9f5094328100;Bayar menggunakan Ovo;26/10/2021 09:07;Pembeli
8059995526177fcc3d4d9f5094328100;invisible task 2;26/10/2021 09:07;Pembeli
8059995526177fcc3d4d9f5094328100;Konfirmasi pembayaran;26/10/2021 09:07;Pembeli
8059995526177fcc3d4d9f5094328100;Transaksi diproses;26/10/2021 09:08;Penjual
8059995526177fcc3d4d9f5094328100;Invisible task 4;26/10/2021 09:09;Pembeli
8070687996177fe072ef6d0066073140;Memilih produk;26/10/2021 09:09;Pembeli
8070687996177fe072ef6d0066073140;Beli langsung.;26/10/2021 09:09;Pembeli
8070687996177fe072ef6d0066073140;Pilih alamat;26/10/2021 09:09;Pembeli
8070687996177fe072ef6d0066073140;Pilih kurir;26/10/2021 09:10;Pembeli
8070687996177fe072ef6d0066073140;Invisible task;26/10/2021 09:10;Pembeli
8070687996177fe072ef6d0066073140;Pilih pembayaran;26/10/2021 09:10;Pembeli
8070687996177fe072ef6d0066073140;invisible task 1;26/10/2021 09:10;Pembeli
8070687996177fe072ef6d0066073140;Bayar menggunakan COD;26/10/2021 09:10;Pembeli
8070687996177fe072ef6d0066073140;invisible task 2;26/10/2021 09:10;Pembeli
8070687996177fe072ef6d0066073140;Konfirmasi pembayaran;26/10/2021 09:10;Pembeli
8070687996177fe072ef6d0066073140;Transaksi diproses;26/10/2021 09:11;Penjual
8070687996177fe072ef6d0066073140;Invisible task 4;26/10/2021 09:11;Pembeli
2286341386177fe96455672001246360;Memilih produk;26/10/2021 09:12;Pembeli
2286341386177fe96455672001246360;Beli langsung.;26/10/2021 09:12;Pembeli
2286341386177fe96455672001246360;Pilih alamat;26/10/2021 09:13;Pembeli
2286341386177fe96455672001246360;Pilih kurir;26/10/2021 09:13;Pembeli
2286341386177fe96455672001246360;Invisible task;26/10/2021 09:13;Pembeli
2286341386177fe96455672001246360;Pilih pembayaran;26/10/2021 09:14;Pembeli
2286341386177fe96455672001246360;invisible task 1;26/10/2021 09:15;Pembeli
2286341386177fe96455672001246360;Bayar menggunakan Kartu Debit;26/10/2021 09:16;Pembeli
2286341386177fe96455672001246360;invisible task 2;26/10/2021 09:16;Pembeli
2286341386177fe96455672001246360;Konfirmasi pembayaran;26/10/2021 09:16;Pembeli
2286341386177fe96455672001246360;Transaksi diproses;26/10/2021 09:16;Penjual
2286341386177fe96455672001246360;Invisible task 4;26/10/2021 09:17;Pembeli
1895218636177ffe0ba4ea0075572259;Memilih produk;26/10/2021 09:17;Pembeli
1895218636177ffe0ba4ea0075572259;Beli langsung.;26/10/2021 09:17;Pembeli
1895218636177ffe0ba4ea0075572259;Pilih alamat;26/10/2021 09:17;Pembeli
1895218636177ffe0ba4ea0075572259;Pilih kurir;26/10/2021 09:17;Pembeli
1895218636177ffe0ba4ea0075572259;Invisible task;26/10/2021 09:17;Pembeli
1895218636177ffe0ba4ea0075572259;Pilih pembayaran;26/10/2021 09:18;Pembeli
1895218636177ffe0ba4ea0075572259;invisible task 1;26/10/2021 09:18;Pembeli
1895218636177ffe0ba4ea0075572259;Bayar menggunakan Virtual Account;26/10/2021 09:18;Pembeli
1895218636177ffe0ba4ea0075572259;invisible task 2;26/10/2021 09:18;Pembeli
1895218636177ffe0ba4ea0075572259;Konfirmasi pembayaran;26/10/2021 09:18;Pembeli
1895218636177ffe0ba4ea0075572259;Transaksi diproses;26/10/2021 09:19;Penjual
1895218636177ffe0ba4ea0075572259;Invisible task 4;26/10/2021 09:19;Pembeli
500090997617931f33336b7010489801;Memilih produk;27/10/2021 07:03;Pembeli
500090997617931f33336b7010489801;Beli langsung.;27/10/2021 07:03;Pembeli
500090997617931f33336b7010489801;Pilih alamat;27/10/2021 07:03;Pembeli
500090997617931f33336b7010489801;Pilih kurir;27/10/2021 07:04;Pembeli
500090997617931f33336b7010489801;Invisible task;27/10/2021 07:04;Pembeli
500090997617931f33336b7010489801;Pilih pembayaran;27/10/2021 07:04;Pembeli
500090997617931f33336b7010489801;Tukar point;27/10/2021 07:04;Pembeli
500090997617931f33336b7010489801;Konfirmasi pembayaran;27/10/2021 07:04;Pembeli
500090997617931f33336b7010489801;Transaksi diproses;27/10/2021 07:30;Penjual
500090997617931f33336b7010489801;Menginput resi;27/10/2021 07:30;Penjual
500090997617931f33336b7010489801;Menerima barang;27/10/2021 07:30;Pembeli
500090997617931f33336b7010489801;Memberi Ulasan;27/10/2021 07:32;Pembeli
500090997617931f33336b7010489801;invisible task 3;27/10/2021 07:32;Pembeli
909716734617939093816b6095623066;Memilih produk;27/10/2021 07:33;Pembeli
909716734617939093816b6095623066;Beli langsung.;27/10/2021 07:33;Pembeli
909716734617939093816b6095623066;Pilih alamat;27/10/2021 07:34;Pembeli
909716734617939093816b6095623066;Pilih kurir;27/10/2021 07:34;Pembeli
909716734617939093816b6095623066;Invisible task;27/10/2021 07:34;Pembeli
909716734617939093816b6095623066;Pilih pembayaran;27/10/2021 07:34;Pembeli
909716734617939093816b6095623066;Tukar point;27/10/2021 07:34;Pembeli
909716734617939093816b6095623066;Konfirmasi pembayaran;27/10/2021 07:35;Pembeli
909716734617939093816b6095623066;Transaksi diproses;27/10/2021 07:35;Penjual
909716734617939093816b6095623066;Menginput resi;27/10/2021 07:35;Penjual
909716734617939093816b6095623066;Menerima barang;27/10/2021 07:36;Pembeli
909716734617939093816b6095623066;Ajukan komplain;27/10/2021 07:36;Pembeli
909716734617939093816b6095623066;Mengajukan pengembalian dana;27/10/2021 07:36;Pembeli
909716734617939093816b6095623066;Mengisi detail ajuan;27/10/2021 07:36;Pembeli
909716734617939093816b6095623066;Menerima pengembalian dana;27/10/2021 07:36;Pembeli
909716734617939093816b6095623066;invisible task 3;27/10/2021 07:36;Pembeli
766503542617939e55a1088062551022;Memilih produk;27/10/2021 07:37;Pembeli
766503542617939e55a1088062551022;Beli langsung.;27/10/2021 07:37;Pembeli
766503542617939e55a1088062551022;Pilih alamat;27/10/2021 07:37;Pembeli
766503542617939e55a1088062551022;Pilih kurir;27/10/2021 07:37;Pembeli
766503542617939e55a1088062551022;Invisible task;27/10/2021 07:37;Pembeli
766503542617939e55a1088062551022;Pilih pembayaran;27/10/2021 07:38;Pembeli
766503542617939e55a1088062551022;Tukar point;27/10/2021 07:38;Pembeli
766503542617939e55a1088062551022;Konfirmasi pembayaran;27/10/2021 07:38;Pembeli
766503542617939e55a1088062551022;Transaksi diproses;27/10/2021 07:38;Penjual
766503542617939e55a1088062551022;Menginput resi;27/10/2021 07:38;Penjual
766503542617939e55a1088062551022;Menerima barang;27/10/2021 07:39;Pembeli
766503542617939e55a1088062551022;Ajukan komplain;27/10/2021 07:39;Pembeli
766503542617939e55a1088062551022;Mengajukan pengembalian barang;27/10/2021 07:39;Pembeli
766503542617939e55a1088062551022;Mengisi detail ajuan;27/10/2021 07:39;Pembeli
766503542617939e55a1088062551022;Melakukan pengembalian barang;27/10/2021 07:39;Pembeli
766503542617939e55a1088062551022;invisible task 3;27/10/2021 07:39;Pembeli
65966291961793cc35986e9035858550;Memilih produk;27/10/2021 07:49;Pembeli
65966291961793cc35986e9035858550;Beli langsung.;27/10/2021 07:49;Pembeli
65966291961793cc35986e9035858550;Pilih alamat;27/10/2021 07:49;Pembeli
65966291961793cc35986e9035858550;Pilih kurir;27/10/2021 07:50;Pembeli
65966291961793cc35986e9035858550;Invisible task;27/10/2021 07:50;Pembeli
65966291961793cc35986e9035858550;Pilih pembayaran;27/10/2021 07:50;Pembeli
65966291961793cc35986e9035858550;Tukar point;27/10/2021 07:50;Pembeli
65966291961793cc35986e9035858550;invisible task 1;27/10/2021 07:50;Pembeli
65966291961793cc35986e9035858550;Bayar menggunakan Ovo;27/10/2021 07:50;Pembeli
65966291961793cc35986e9035858550;invisible task 2;27/10/2021 07:50;Pembeli
65966291961793cc35986e9035858550;Konfirmasi pembayaran;27/10/2021 07:50;Pembeli
65966291961793cc35986e9035858550;Transaksi diproses;27/10/2021 07:50;Penjual
65966291961793cc35986e9035858550;Menginput resi;27/10/2021 07:51;Penjual
65966291961793cc35986e9035858550;Menerima barang;27/10/2021 07:51;Pembeli
65966291961793cc35986e9035858550;Memberi Ulasan;27/10/2021 07:51;Pembeli
65966291961793cc35986e9035858550;invisible task 3;27/10/2021 07:51;Pembeli
58298061661793d664a1d13017174919;Memilih produk;27/10/2021 07:52;Pembeli
58298061661793d664a1d13017174919;Beli langsung.;27/10/2021 07:52;Pembeli
58298061661793d664a1d13017174919;Pilih alamat;27/10/2021 07:52;Pembeli
58298061661793d664a1d13017174919;Pilih kurir;27/10/2021 07:52;Pembeli
58298061661793d664a1d13017174919;Invisible task;27/10/2021 07:52;Pembeli
58298061661793d664a1d13017174919;Pilih pembayaran;27/10/2021 07:52;Pembeli
58298061661793d664a1d13017174919;Tukar point;27/10/2021 07:52;Pembeli
58298061661793d664a1d13017174919;invisible task 1;27/10/2021 07:53;Pembeli
58298061661793d664a1d13017174919;Bayar menggunakan Ovo;27/10/2021 07:53;Pembeli
58298061661793d664a1d13017174919;invisible task 2;27/10/2021 07:53;Pembeli
58298061661793d664a1d13017174919;Konfirmasi pembayaran;27/10/2021 07:53;Pembeli
58298061661793d664a1d13017174919;Transaksi diproses;27/10/2021 07:53;Penjual
58298061661793d664a1d13017174919;Menginput resi;27/10/2021 07:53;Penjual
58298061661793d664a1d13017174919;Menerima barang;27/10/2021 07:53;Pembeli
58298061661793d664a1d13017174919;Ajukan komplain;27/10/2021 07:54;Pembeli
58298061661793d664a1d13017174919;Mengajukan pengembalian dana;27/10/2021 07:54;Pembeli
58298061661793d664a1d13017174919;Mengisi detail ajuan;27/10/2021 07:54;Pembeli
58298061661793d664a1d13017174919;Menerima pengembalian dana;27/10/2021 07:54;Pembeli
58298061661793d664a1d13017174919;invisible task 3;27/10/2021 07:54;Pembeli
65142921361793e1dc21354029095496;Memilih produk;27/10/2021 07:55;Pembeli
65142921361793e1dc21354029095496;Beli langsung.;27/10/2021 07:55;Pembeli
65142921361793e1dc21354029095496;Pilih alamat;27/10/2021 07:55;Pembeli
65142921361793e1dc21354029095496;Pilih kurir;27/10/2021 07:55;Pembeli
65142921361793e1dc21354029095496;Invisible task;27/10/2021 07:56;Pembeli
65142921361793e1dc21354029095496;Pilih pembayaran;27/10/2021 07:56;Pembeli
65142921361793e1dc21354029095496;Tukar point;27/10/2021 07:56;Pembeli
65142921361793e1dc21354029095496;invisible task 1;27/10/2021 07:56;Pembeli
65142921361793e1dc21354029095496;Bayar menggunakan Ovo;27/10/2021 07:56;Pembeli
65142921361793e1dc21354029095496;invisible task 2;27/10/2021 07:56;Pembeli
65142921361793e1dc21354029095496;Konfirmasi pembayaran;27/10/2021 07:56;Pembeli
65142921361793e1dc21354029095496;Transaksi diproses;27/10/2021 07:57;Penjual
65142921361793e1dc21354029095496;Menginput resi;27/10/2021 07:57;Penjual
65142921361793e1dc21354029095496;Menerima barang;27/10/2021 07:57;Pembeli
65142921361793e1dc21354029095496;Ajukan komplain;27/10/2021 07:57;Pembeli
65142921361793e1dc21354029095496;Mengajukan pengembalian barang;27/10/2021 07:57;Pembeli
65142921361793e1dc21354029095496;Mengisi detail ajuan;27/10/2021 07:57;Pembeli
65142921361793e1dc21354029095496;Melakukan pengembalian barang;27/10/2021 07:57;Pembeli
65142921361793e1dc21354029095496;invisible task 3;27/10/2021 07:57;Pembeli
30497450161793fc0d81d08024550276;Memilih produk;27/10/2021 08:02;Pembeli
30497450161793fc0d81d08024550276;Beli langsung.;27/10/2021 08:02;Pembeli
30497450161793fc0d81d08024550276;Pilih alamat;27/10/2021 08:02;Pembeli
30497450161793fc0d81d08024550276;Pilih kurir;27/10/2021 08:02;Pembeli
30497450161793fc0d81d08024550276;Invisible task;27/10/2021 08:02;Pembeli
30497450161793fc0d81d08024550276;Pilih pembayaran;27/10/2021 08:02;Pembeli
30497450161793fc0d81d08024550276;Tukar point;27/10/2021 08:03;Pembeli
30497450161793fc0d81d08024550276;invisible task 1;27/10/2021 08:03;Pembeli
30497450161793fc0d81d08024550276;Bayar menggunakan COD;27/10/2021 08:03;Pembeli
30497450161793fc0d81d08024550276;invisible task 2;27/10/2021 08:03;Pembeli
30497450161793fc0d81d08024550276;Konfirmasi pembayaran;27/10/2021 08:03;Pembeli
30497450161793fc0d81d08024550276;Transaksi diproses;27/10/2021 08:03;Penjual
30497450161793fc0d81d08024550276;Menginput resi;27/10/2021 08:03;Penjual
30497450161793fc0d81d08024550276;Menerima barang;27/10/2021 08:04;Pembeli
30497450161793fc0d81d08024550276;Memberi Ulasan;27/10/2021 08:04;Pembeli
30497450161793fc0d81d08024550276;invisible task 3;27/10/2021 08:04;Pembeli
42401732261794091662ce2068237404;Memilih produk;27/10/2021 08:06;Pembeli
42401732261794091662ce2068237404;Beli langsung.;27/10/2021 08:06;Pembeli
42401732261794091662ce2068237404;Pilih alamat;27/10/2021 08:06;Pembeli
42401732261794091662ce2068237404;Pilih kurir;27/10/2021 08:06;Pembeli
42401732261794091662ce2068237404;Invisible task;27/10/2021 08:06;Pembeli
42401732261794091662ce2068237404;Pilih pembayaran;27/10/2021 08:06;Pembeli
42401732261794091662ce2068237404;Tukar point;27/10/2021 08:06;Pembeli
42401732261794091662ce2068237404;invisible task 1;27/10/2021 08:07;Pembeli
42401732261794091662ce2068237404;Bayar menggunakan COD;27/10/2021 08:07;Pembeli
42401732261794091662ce2068237404;invisible task 2;27/10/2021 08:07;Pembeli
42401732261794091662ce2068237404;Konfirmasi pembayaran;27/10/2021 08:07;Pembeli
42401732261794091662ce2068237404;Transaksi diproses;27/10/2021 08:07;Penjual
42401732261794091662ce2068237404;Menginput resi;27/10/2021 08:07;Penjual
42401732261794091662ce2068237404;Menerima barang;27/10/2021 08:07;Pembeli
42401732261794091662ce2068237404;Ajukan komplain;27/10/2021 08:08;Pembeli
42401732261794091662ce2068237404;Mengajukan pengembalian dana;27/10/2021 08:08;Pembeli
42401732261794091662ce2068237404;Mengisi detail ajuan;27/10/2021 08:08;Pembeli
42401732261794091662ce2068237404;Menerima pengembalian dana;27/10/2021 08:08;Pembeli
42401732261794091662ce2068237404;invisible task 3;27/10/2021 08:08;Pembeli
786245941617941499e3cd7085838403;Memilih produk;27/10/2021 08:08;Pembeli
786245941617941499e3cd7085838403;Beli langsung.;27/10/2021 08:08;Pembeli
786245941617941499e3cd7085838403;Pilih alamat;27/10/2021 08:09;Pembeli
786245941617941499e3cd7085838403;Pilih kurir;27/10/2021 08:09;Pembeli
786245941617941499e3cd7085838403;Invisible task;27/10/2021 08:09;Pembeli
786245941617941499e3cd7085838403;Pilih pembayaran;27/10/2021 08:09;Pembeli
786245941617941499e3cd7085838403;Tukar point;27/10/2021 08:09;Pembeli
786245941617941499e3cd7085838403;invisible task 1;27/10/2021 08:09;Pembeli
786245941617941499e3cd7085838403;Bayar menggunakan COD;27/10/2021 08:09;Pembeli
786245941617941499e3cd7085838403;invisible task 2;27/10/2021 08:09;Pembeli
786245941617941499e3cd7085838403;Konfirmasi pembayaran;27/10/2021 08:09;Pembeli
786245941617941499e3cd7085838403;Transaksi diproses;27/10/2021 08:10;Penjual
786245941617941499e3cd7085838403;Menginput resi;27/10/2021 08:10;Penjual
786245941617941499e3cd7085838403;Menerima barang;27/10/2021 08:10;Pembeli
786245941617941499e3cd7085838403;Ajukan komplain;27/10/2021 08:10;Pembeli
786245941617941499e3cd7085838403;Mengajukan pengembalian barang;27/10/2021 08:10;Pembeli
786245941617941499e3cd7085838403;Mengisi detail ajuan;27/10/2021 08:10;Pembeli
786245941617941499e3cd7085838403;Melakukan pengembalian barang;27/10/2021 08:11;Pembeli
786245941617941499e3cd7085838403;invisible task 3;27/10/2021 08:11;Pembeli
954875999617941ec9cdf20002410963;Memilih produk;27/10/2021 08:11;Pembeli
954875999617941ec9cdf20002410963;Beli langsung.;27/10/2021 08:11;Pembeli
954875999617941ec9cdf20002410963;Pilih alamat;27/10/2021 08:11;Pembeli
954875999617941ec9cdf20002410963;Pilih kurir;27/10/2021 08:12;Pembeli
954875999617941ec9cdf20002410963;Invisible task;27/10/2021 08:13;Pembeli
954875999617941ec9cdf20002410963;Pilih pembayaran;27/10/2021 08:13;Pembeli
954875999617941ec9cdf20002410963;Tukar point;27/10/2021 08:13;Pembeli
954875999617941ec9cdf20002410963;invisible task 1;27/10/2021 08:13;Pembeli
954875999617941ec9cdf20002410963;Bayar menggunakan Kartu Debit;27/10/2021 08:13;Pembeli
954875999617941ec9cdf20002410963;invisible task 2;27/10/2021 08:13;Pembeli
954875999617941ec9cdf20002410963;Konfirmasi pembayaran;27/10/2021 08:13;Pembeli
954875999617941ec9cdf20002410963;Transaksi diproses;27/10/2021 08:13;Penjual
954875999617941ec9cdf20002410963;Menginput resi;27/10/2021 08:14;Penjual
954875999617941ec9cdf20002410963;Menerima barang;27/10/2021 08:14;Pembeli
954875999617941ec9cdf20002410963;Memberi Ulasan;27/10/2021 08:14;Pembeli
954875999617941ec9cdf20002410963;invisible task 3;27/10/2021 08:14;Pembeli
570812104617942ec33b3e4034494239;Memilih produk;27/10/2021 08:15;Pembeli
570812104617942ec33b3e4034494239;Beli langsung.;27/10/2021 08:15;Pembeli
570812104617942ec33b3e4034494239;Pilih alamat;27/10/2021 08:15;Pembeli
570812104617942ec33b3e4034494239;Pilih kurir;27/10/2021 08:16;Pembeli
570812104617942ec33b3e4034494239;Invisible task;27/10/2021 08:16;Pembeli
570812104617942ec33b3e4034494239;Pilih pembayaran;27/10/2021 08:16;Pembeli
570812104617942ec33b3e4034494239;Tukar point;27/10/2021 08:16;Pembeli
570812104617942ec33b3e4034494239;invisible task 1;27/10/2021 08:16;Pembeli
570812104617942ec33b3e4034494239;Bayar menggunakan Kartu Debit;27/10/2021 08:16;Pembeli
570812104617942ec33b3e4034494239;invisible task 2;27/10/2021 08:16;Pembeli
570812104617942ec33b3e4034494239;Konfirmasi pembayaran;27/10/2021 08:16;Pembeli
570812104617942ec33b3e4034494239;Transaksi diproses;27/10/2021 08:17;Penjual
570812104617942ec33b3e4034494239;Menginput resi;27/10/2021 08:17;Penjual
570812104617942ec33b3e4034494239;Menerima barang;27/10/2021 08:18;Pembeli
570812104617942ec33b3e4034494239;Ajukan komplain;27/10/2021 08:18;Pembeli
570812104617942ec33b3e4034494239;Mengajukan pengembalian dana;27/10/2021 08:18;Pembeli
570812104617942ec33b3e4034494239;Mengisi detail ajuan;27/10/2021 08:18;Pembeli
570812104617942ec33b3e4034494239;Menerima pengembalian dana;27/10/2021 08:18;Pembeli
570812104617942ec33b3e4034494239;invisible task 3;27/10/2021 08:18;Pembeli
166386186617943af82e3e0059697449;Memilih produk;27/10/2021 08:19;Pembeli
166386186617943af82e3e0059697449;Beli langsung.;27/10/2021 08:19;Pembeli
166386186617943af82e3e0059697449;Pilih alamat;27/10/2021 08:19;Pembeli
166386186617943af82e3e0059697449;Pilih kurir;27/10/2021 08:19;Pembeli
166386186617943af82e3e0059697449;Invisible task;27/10/2021 08:19;Pembeli
166386186617943af82e3e0059697449;Pilih pembayaran;27/10/2021 08:19;Pembeli
166386186617943af82e3e0059697449;Tukar point;27/10/2021 08:20;Pembeli
166386186617943af82e3e0059697449;invisible task 1;27/10/2021 08:20;Pembeli
166386186617943af82e3e0059697449;Bayar menggunakan Kartu Debit;27/10/2021 08:20;Pembeli
166386186617943af82e3e0059697449;invisible task 2;27/10/2021 08:20;Pembeli
166386186617943af82e3e0059697449;Konfirmasi pembayaran;27/10/2021 08:20;Pembeli
166386186617943af82e3e0059697449;Transaksi diproses;27/10/2021 08:20;Penjual
166386186617943af82e3e0059697449;Menginput resi;27/10/2021 08:20;Penjual
166386186617943af82e3e0059697449;Menerima barang;27/10/2021 08:21;Pembeli
166386186617943af82e3e0059697449;Ajukan komplain;27/10/2021 08:21;Pembeli
166386186617943af82e3e0059697449;Mengajukan pengembalian barang;27/10/2021 08:21;Pembeli
166386186617943af82e3e0059697449;Mengisi detail ajuan;27/10/2021 08:21;Pembeli
166386186617943af82e3e0059697449;Melakukan pengembalian barang;27/10/2021 08:21;Pembeli
166386186617943af82e3e0059697449;invisible task 3;27/10/2021 08:21;Pembeli
8036931726179445e884788044303678;Memilih produk;27/10/2021 08:22;Pembeli
8036931726179445e884788044303678;Beli langsung.;27/10/2021 08:22;Pembeli
8036931726179445e884788044303678;Pilih alamat;27/10/2021 08:22;Pembeli
8036931726179445e884788044303678;Pilih kurir;27/10/2021 08:22;Pembeli
8036931726179445e884788044303678;Invisible task;27/10/2021 08:22;Pembeli
8036931726179445e884788044303678;Pilih pembayaran;27/10/2021 08:22;Pembeli
8036931726179445e884788044303678;Tukar point;27/10/2021 08:22;Pembeli
8036931726179445e884788044303678;invisible task 1;27/10/2021 08:23;Pembeli
8036931726179445e884788044303678;Bayar menggunakan Virtual Account;27/10/2021 08:23;Pembeli
8036931726179445e884788044303678;invisible task 2;27/10/2021 08:23;Pembeli
8036931726179445e884788044303678;Konfirmasi pembayaran;27/10/2021 08:23;Pembeli
8036931726179445e884788044303678;Transaksi diproses;27/10/2021 08:23;Penjual
8036931726179445e884788044303678;Menginput resi;27/10/2021 08:23;Penjual
8036931726179445e884788044303678;Menerima barang;27/10/2021 08:23;Pembeli
8036931726179445e884788044303678;Memberi Ulasan;27/10/2021 08:23;Pembeli
8036931726179445e884788044303678;invisible task 3;27/10/2021 08:24;Pembeli
6083384346179451320cbd4097182441;Memilih produk;27/10/2021 08:25;Pembeli
6083384346179451320cbd4097182441;Beli langsung.;27/10/2021 08:25;Pembeli
6083384346179451320cbd4097182441;Pilih alamat;27/10/2021 08:25;Pembeli
6083384346179451320cbd4097182441;Pilih kurir;27/10/2021 08:26;Pembeli
6083384346179451320cbd4097182441;Invisible task;27/10/2021 08:26;Pembeli
6083384346179451320cbd4097182441;Pilih pembayaran;27/10/2021 08:26;Pembeli
6083384346179451320cbd4097182441;Tukar point;27/10/2021 08:30;Pembeli
6083384346179451320cbd4097182441;invisible task 1;27/10/2021 08:30;Pembeli
6083384346179451320cbd4097182441;Bayar menggunakan Virtual Account;27/10/2021 08:30;Pembeli
6083384346179451320cbd4097182441;invisible task 2;27/10/2021 08:31;Pembeli
6083384346179451320cbd4097182441;Konfirmasi pembayaran;27/10/2021 08:31;Pembeli
6083384346179451320cbd4097182441;Transaksi diproses;27/10/2021 08:31;Penjual
6083384346179451320cbd4097182441;Menginput resi;27/10/2021 08:31;Penjual
6083384346179451320cbd4097182441;Menerima barang;27/10/2021 08:32;Pembeli
6083384346179451320cbd4097182441;Ajukan komplain;27/10/2021 08:32;Pembeli
6083384346179451320cbd4097182441;Mengajukan pengembalian dana;27/10/2021 08:32;Pembeli
6083384346179451320cbd4097182441;Mengisi detail ajuan;27/10/2021 08:32;Pembeli
6083384346179451320cbd4097182441;Menerima pengembalian dana;27/10/2021 08:32;Pembeli
6083384346179451320cbd4097182441;invisible task 3;27/10/2021 08:32;Pembeli
7,16E+31;Memilih produk;27/10/2021 08:33;Pembeli
7,16E+31;Beli langsung.;27/10/2021 08:33;Pembeli
7,16E+31;Pilih alamat;27/10/2021 08:34;Pembeli
7,16E+31;Pilih kurir;27/10/2021 08:34;Pembeli
7,16E+31;Invisible task;27/10/2021 08:34;Pembeli
7,16E+31;Pilih pembayaran;27/10/2021 08:34;Pembeli
7,16E+31;Tukar point;27/10/2021 08:34;Pembeli
7,16E+31;invisible task 1;27/10/2021 08:34;Pembeli
7,16E+31;Bayar menggunakan Virtual Account;27/10/2021 08:34;Pembeli
7,16E+31;invisible task 2;27/10/2021 08:34;Pembeli
7,16E+31;Konfirmasi pembayaran;27/10/2021 08:35;Pembeli
7,16E+31;Transaksi diproses;27/10/2021 08:35;Penjual
7,16E+31;Menginput resi;27/10/2021 08:35;Penjual
7,16E+31;Menerima barang;27/10/2021 08:35;Pembeli
7,16E+31;Ajukan komplain;27/10/2021 08:35;Pembeli
7,16E+31;Mengajukan pengembalian barang;27/10/2021 08:36;Pembeli
7,16E+31;Mengisi detail ajuan;27/10/2021 08:36;Pembeli
7,16E+31;Melakukan pengembalian barang;27/10/2021 08:36;Pembeli
7,16E+31;invisible task 3;27/10/2021 08:36;Pembeli
83672310261794892e87291047709671;Memilih produk;27/10/2021 08:40;Pembeli
83672310261794892e87291047709671;Beli langsung.;27/10/2021 08:40;Pembeli
83672310261794892e87291047709671;Pilih alamat;27/10/2021 08:40;Pembeli
83672310261794892e87291047709671;Pilih kurir;27/10/2021 08:40;Pembeli
83672310261794892e87291047709671;Invisible task;27/10/2021 08:40;Pembeli
83672310261794892e87291047709671;Pilih pembayaran;27/10/2021 08:40;Pembeli
83672310261794892e87291047709671;invisible task 1;27/10/2021 08:41;Pembeli
83672310261794892e87291047709671;Bayar menggunakan Ovo;27/10/2021 08:41;Pembeli
83672310261794892e87291047709671;invisible task 2;27/10/2021 08:41;Pembeli
83672310261794892e87291047709671;Konfirmasi pembayaran;27/10/2021 08:41;Pembeli
83672310261794892e87291047709671;Transaksi diproses;27/10/2021 08:41;Penjual
83672310261794892e87291047709671;Menginput resi;27/10/2021 08:41;Penjual
83672310261794892e87291047709671;Menerima barang;27/10/2021 08:41;Pembeli
83672310261794892e87291047709671;Memberi Ulasan;27/10/2021 08:42;Pembeli
83672310261794892e87291047709671;invisible task 3;27/10/2021 08:42;Pembeli
156714228617949496416d7069196514;Memilih produk;27/10/2021 08:43;Pembeli
156714228617949496416d7069196514;Beli langsung.;27/10/2021 08:43;Pembeli
156714228617949496416d7069196514;Pilih alamat;27/10/2021 08:43;Pembeli
156714228617949496416d7069196514;Pilih kurir;27/10/2021 08:43;Pembeli
156714228617949496416d7069196514;Invisible task;27/10/2021 08:43;Pembeli
156714228617949496416d7069196514;Pilih pembayaran;27/10/2021 08:43;Pembeli
156714228617949496416d7069196514;invisible task 1;27/10/2021 08:43;Pembeli
156714228617949496416d7069196514;Bayar menggunakan Ovo;27/10/2021 08:44;Pembeli
156714228617949496416d7069196514;invisible task 2;27/10/2021 08:44;Pembeli
156714228617949496416d7069196514;Konfirmasi pembayaran;27/10/2021 08:44;Pembeli
